CurrentMission,,school_server_code,tool_name,createdat_start,createdat_end,current_mission,time_spent,appData,StagePlayed_new,language,session_id,user_id,domain,date_created,mission_skip_number,mission_skip_forward,mission_skip_backward,stage_skip_number,stage_skip_number_backward,createdat_end_new,anomoly_flag,ToolsClicked,MissionsCompleted,CurrentLevel,CurrentMission,scoreAchieved,GlossaryDownloaded,MissionsPlayed,starEarned,NumberOfClues,StagePlayed,ReplayUsedNumber,CorrectRelease,TimeSpentStage,starTotal,IncorrectRelease,statusConpleted,StorySkiped,highScore,HyperlinksClicked,NumberOfErrors,ts_hr,ts_min,ts_sec,clue_number,clue_text,clue_result
Mission1,3,1011020-ct20,policesquad,,2018-08-01 23:32:12,Mission 1,0:2:5,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2reflexangles', ['fig019', 'fig048', 'fig051', 'fig031', 'fig055', 'fig056', None, None], ['अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 5 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 6 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 6, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:5'}",6.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,1.0,1.0,2018-08-01 23:32,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",0.0,,6.0,6.0,[],0:1:50,1.0,"[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]",passed,True,100.0,[],,0.0,2.0,5.0,2.0,अपराधी\xa0के\xa0पासकमसेकम1प्रतिवर्तीकोणहैं,Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-01 23:32:12,Mission 1,0:2:5,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2reflexangles', ['fig019', 'fig048', 'fig051', 'fig031', 'fig055', 'fig056', None, None], ['अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 5 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 6 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 6, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:5'}",6.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,1.0,1.0,2018-08-01 23:32,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",0.0,,6.0,6.0,[],0:1:50,1.0,"[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]",passed,True,100.0,[],,0.0,2.0,5.0,3.0,अपराधी\xa0के\xa0पास6सेकमअधिककोणहैं,Incorrect
Mission1,1,1011020-ct20,policesquad,,2018-08-01 23:32:12,Mission 1,0:2:5,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2reflexangles', ['fig019', 'fig048', 'fig051', 'fig031', 'fig055', 'fig056', None, None], ['अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 5 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 6 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 6, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:5'}",6.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,1.0,1.0,2018-08-01 23:32,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",0.0,,6.0,6.0,[],0:1:50,1.0,"[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]",passed,True,100.0,[],,0.0,2.0,5.0,4.0,अपराधी\xa0के\xa0पास5सेअधिकभुजाएँहैं,Correct
Mission1,0,1011020-ct20,policesquad,,2018-08-01 23:32:12,Mission 1,0:2:5,"{'ToolsClicked': '[""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly2reflexangles', ['fig019', 'fig048', 'fig051', 'fig031', 'fig055', 'fig056', None, None], ['अपराधी\xa0के\xa0पास 5 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास 5 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 6 से कम अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['Correct', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 80, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 6, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:5'}",6.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,1.0,1.0,2018-08-01 23:32,0.0,"[""EqualSidestool""]","[0,0,0,0]",,Mission1,80.0,False,"[1,0,0,0]",0.0,,6.0,6.0,[],0:1:50,1.0,"[{""clue"":2,""fig"":[""fig051""]},{""clue"":3,""fig"":[""fig048""]}]",passed,True,100.0,[],,0.0,2.0,5.0,5.0,[अपराधी\xa0के\xa0पास5सेकमअधिककोणहैं,[Correct
Mission1,3,1011020-ct20,policesquad,,2018-08-01 23:34:55,Mission 1,0:2:0,"{'ToolsClicked': '[""Equal Sides tool"",""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly3parallelpairsofsides', ['fig043', 'fig039', 'fig058', 'fig026', 'fig040', 'fig053', None, None], ['अपराधी\xa0के\xa0पास 3 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 4 से कम प्रतिवर्ती कोण हैं'], ['Correct', 'Incorrect', 'Incorrect', 'Incorrect']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:0', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:34,0.0,"[""EqualSidestool"",""EqualSidestool""]","[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]",failed,True,100.0,[],,0.0,2.0,0.0,1.0,अपराधी\xa0के\xa0पास4सेकमप्रतिवर्तीकोणहैं],Incorrect]]
Mission1,2,1011020-ct20,policesquad,,2018-08-01 23:34:55,Mission 1,0:2:0,"{'ToolsClicked': '[""Equal Sides tool"",""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly3parallelpairsofsides', ['fig043', 'fig039', 'fig058', 'fig026', 'fig040', 'fig053', None, None], ['अपराधी\xa0के\xa0पास 3 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 4 से कम प्रतिवर्ती कोण हैं'], ['Correct', 'Incorrect', 'Incorrect', 'Incorrect']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:0', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:34,0.0,"[""EqualSidestool"",""EqualSidestool""]","[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]",failed,True,100.0,[],,0.0,2.0,0.0,2.0,अपराधी\xa0के\xa0पास5सेकमन्यूनकोणहैं,Incorrect
Mission1,1,1011020-ct20,policesquad,,2018-08-01 23:34:55,Mission 1,0:2:0,"{'ToolsClicked': '[""Equal Sides tool"",""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly3parallelpairsofsides', ['fig043', 'fig039', 'fig058', 'fig026', 'fig040', 'fig053', None, None], ['अपराधी\xa0के\xa0पास 3 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 4 से कम प्रतिवर्ती कोण हैं'], ['Correct', 'Incorrect', 'Incorrect', 'Incorrect']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:0', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:34,0.0,"[""EqualSidestool"",""EqualSidestool""]","[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]",failed,True,100.0,[],,0.0,2.0,0.0,3.0,अपराधी\xa0के\xa0पास3सेकमप्रतिवर्तीकोणहैं,Incorrect
Mission1,0,1011020-ct20,policesquad,,2018-08-01 23:34:55,Mission 1,0:2:0,"{'ToolsClicked': '[""Equal Sides tool"",""Equal Sides tool""]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly3parallelpairsofsides', ['fig043', 'fig039', 'fig058', 'fig026', 'fig040', 'fig053', None, None], ['अपराधी\xa0के\xa0पास 3 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 3 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 4 से कम प्रतिवर्ती कोण हैं'], ['Correct', 'Incorrect', 'Incorrect', 'Incorrect']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'CorrectRelease': '[]', 'TimeSpentStage': '0:2:0', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:34,0.0,"[""EqualSidestool"",""EqualSidestool""]","[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":1,""fig"":[""fig040""]},{""clue"":2,""fig"":[""fig043""]},{""clue"":3,""fig"":[""fig039""]}]",failed,True,100.0,[],,0.0,2.0,0.0,4.0,[अपराधी\xa0के\xa0पास3सेकमन्यूनकोणहैं,[Correct
Mission1,5,1011020-ct20,policesquad,,2018-08-01 23:37:22,Mission 1,0:2:27,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly4parallelpairsofsides', ['fig040', 'fig055', 'fig043', 'fig037', 'fig045', 'fig026', None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई प्रतिवर्ती कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक समानांतर भुजाओं की जोड़ी हैं', 'अपराधी\xa0के\xa0पास 2 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['', 'Incorrect', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:27'}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:37,0.0,[],"[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]",failed,True,100.0,[],,0.0,2.0,27.0,1.0,अपराधी\xa0के\xa0पास4सेअधिकभुजाएँहैं],Notavailable
Mission1,4,1011020-ct20,policesquad,,2018-08-01 23:37:22,Mission 1,0:2:27,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly4parallelpairsofsides', ['fig040', 'fig055', 'fig043', 'fig037', 'fig045', 'fig026', None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई प्रतिवर्ती कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक समानांतर भुजाओं की जोड़ी हैं', 'अपराधी\xa0के\xa0पास 2 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['', 'Incorrect', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:27'}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:37,0.0,[],"[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]",failed,True,100.0,[],,0.0,2.0,27.0,2.0,अपराधी\xa0के\xa0पास2सेकमप्रतिवर्तीकोणहैं,Correct]]
Mission1,3,1011020-ct20,policesquad,,2018-08-01 23:37:22,Mission 1,0:2:27,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly4parallelpairsofsides', ['fig040', 'fig055', 'fig043', 'fig037', 'fig045', 'fig026', None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई प्रतिवर्ती कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक समानांतर भुजाओं की जोड़ी हैं', 'अपराधी\xa0के\xa0पास 2 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['', 'Incorrect', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:27'}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:37,0.0,[],"[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]",failed,True,100.0,[],,0.0,2.0,27.0,3.0,अपराधी\xa0के\xa0पास2सेकमन्यूनकोणहैं,Incorrect
Mission1,2,1011020-ct20,policesquad,,2018-08-01 23:37:22,Mission 1,0:2:27,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly4parallelpairsofsides', ['fig040', 'fig055', 'fig043', 'fig037', 'fig045', 'fig026', None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई प्रतिवर्ती कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक समानांतर भुजाओं की जोड़ी हैं', 'अपराधी\xa0के\xa0पास 2 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['', 'Incorrect', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:27'}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:37,0.0,[],"[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]",failed,True,100.0,[],,0.0,2.0,27.0,4.0,अपराधी\xa0के\xa0पास1सेअधिकसमानांतरभुजाओंकीजोड़ीहैं,Incorrect
Mission1,1,1011020-ct20,policesquad,,2018-08-01 23:37:22,Mission 1,0:2:27,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly4parallelpairsofsides', ['fig040', 'fig055', 'fig043', 'fig037', 'fig045', 'fig026', None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक अधिक कोण हैं', 'अपराधी\xa0के\xa0पास कोई प्रतिवर्ती कोण नहीं हैं', 'अपराधी\xa0के\xa0पास 1 से अधिक समानांतर भुजाओं की जोड़ी हैं', 'अपराधी\xa0के\xa0पास 2 से कम न्यून कोण हैं', 'अपराधी\xa0के\xa0पास 2 से कम प्रतिवर्ती कोण हैं', 'अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं'], ['', 'Incorrect', 'Correct', 'Incorrect', 'Incorrect', 'Correct']], 'scoreAchieved': 90, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 7, 'ReplayUsedNumber': 6, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 1, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 100, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:27'}",7.0,hi,ujxqsl2ep5hzc4f62g15o9dr2dc3gynd,546212.0,m,2018-08-01,0.0,0.0,0.0,0.0,1.0,2018-08-01 23:37,0.0,[],"[0,0,0,0]",,Mission1,90.0,False,"[1,0,0,0]",0.0,,7.0,6.0,[],0:2:0,1.0,"[{""clue"":2,""fig"":[""fig040""]},{""clue"":3,""fig"":[""fig045""]},{""clue"":5,""fig"":[""fig055""]}]",failed,True,100.0,[],,0.0,2.0,27.0,5.0,अपराधी\xa0के\xa0पासकोईप्रतिवर्तीकोणनहींहैं,Correct
