server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,date_created,school_server_code,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on,month_slot
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rabbit-mz3,3275,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rabbit-mz3,3275,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rhino-mz3,3276,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rhino-mz3,3276,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rose-mz3,3277,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-rose-mz3,3277,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-seahorse-mz3,3279,,Yes,"[3270, 3274]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-seahorse-mz3,3279,,Yes,"[3270, 3274]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-seal-mz3,3280,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-seal-mz3,3280,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-shark-mz3,3281,,Yes,"[3286, 3287, 3291]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-shark-mz3,3281,,Yes,"[3286, 3287, 3291]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-snail-mz3,3283,,Yes,[3275],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-snail-mz3,3283,,Yes,[3275],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-sparrow-mz3,3284,,Yes,[3280],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-sparrow-mz3,3284,,Yes,[3280],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-squid-mz3,3285,,Yes,[3277],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-squid-mz3,3285,,Yes,[3277],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-squirrel-mz3,3286,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-squirrel-mz3,3286,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-strawberry-mz3,3287,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-strawberry-mz3,3287,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-sunflower-mz3,3288,,Yes,[3253],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-sunflower-mz3,3288,,Yes,[3253],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-swan-mz3,3289,,Yes,[3276],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-swan-mz3,3289,,Yes,[3276],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-turtle-mz3,3291,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-turtle-mz3,3291,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-whale-mz3,3292,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-whale-mz3,3292,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
