school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:49:36,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:50:43,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:50:43,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:52:27,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:54:23,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:54:25,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 13:0:2,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072023-rj73,food_sharing_tool,,2018-10-11 15:18:40,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286871,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:4,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286871,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:34,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286871,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:19:58,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286806,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:20:7,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286806,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:21:13,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286806,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:19:58,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286807,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:20:7,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286807,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:21:13,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286807,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:19:58,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286795,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:20:7,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286795,m
3072023-rj73,food_sharing_tool,,2018-9-17 13:21:13,,4wqdgk53a9l1zooefx7nptqzxg09avnv,286795,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:18:40,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286890,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:4,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286890,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:34,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286890,m
3072023-rj73,food_sharing_tool,,2018-7-12 13:44:32,,2f33tnbzm870wnlrnxsxweg0hz6qgz0q,286601,m
3072023-rj73,food_sharing_tool,,2018-7-12 13:46:25,,2f33tnbzm870wnlrnxsxweg0hz6qgz0q,286601,m
3072023-rj73,food_sharing_tool,,2018-7-12 13:46:54,,2f33tnbzm870wnlrnxsxweg0hz6qgz0q,286601,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:18:40,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286849,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:4,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286849,m
3072023-rj73,food_sharing_tool,,2018-10-11 15:20:34,,hw5ps5cjbez9wc60zkfdvaxrrronjs96,286849,m
3072023-rj73,policesquad,,2018-9-6 11:19:27,0:1:23,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:21:9,0:1:42,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:21:45,0:0:36,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:22:49,0:1:3,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:23:32,0:0:43,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:24:11,0:0:38,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:24:45,0:0:34,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:25:9,0:0:23,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-9-6 11:25:37,0:0:27,tx9xb730o48mwoib7hhigmudnxzagdtc,286890,m
3072023-rj73,policesquad,,2018-8-13 13:15:57,0:1:47,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:16:37,0:0:39,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:17:10,0:0:33,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:17:32,0:0:21,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:18:1,0:0:28,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:18:24,0:0:23,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:19:41,0:1:17,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-8-13 13:36:13,0:2:40,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:37:1,0:0:47,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:38:1,0:1:0,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:38:56,0:0:54,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:40:51,0:1:34,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:42:10,0:1:18,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:43:24,0:1:14,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:44:45,0:1:21,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:46:44,0:0:48,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-8-13 13:49:48,0:3:4,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-9-17 12:34:2,0:0:59,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:38:8,0:0:59,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:38:39,0:0:30,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:39:15,0:0:36,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:40:3,0:0:46,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:40:54,0:0:51,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:41:44,0:0:50,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:47:15,0:0:38,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:47:54,0:0:38,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:48:36,0:0:42,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:49:38,0:1:1,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:50:25,0:0:38,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:50:58,0:0:32,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:51:32,0:0:33,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:52:48,0:0:45,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:57:55,0:5:7,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 12:58:35,0:0:39,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 13:1:42,0:3:6,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 13:2:23,0:0:40,a0qql2f6xe3u7xfqe4n5muossbfq010a,286799,m
3072023-rj73,policesquad,,2018-9-17 13:33:9,0:1:14,2u3bjjhrwtkia4keqy9qx6zko9t8v49f,286825,m
3072023-rj73,policesquad,,2018-9-17 13:36:1,0:1:25,2u3bjjhrwtkia4keqy9qx6zko9t8v49f,286825,m
3072023-rj73,policesquad,,2018-9-17 13:37:12,0:1:10,2u3bjjhrwtkia4keqy9qx6zko9t8v49f,286825,m
3072023-rj73,policesquad,,2018-9-17 13:40:6,0:0:31,2u3bjjhrwtkia4keqy9qx6zko9t8v49f,286825,m
3072023-rj73,policesquad,,2018-9-17 13:44:33,0:0:54,2u3bjjhrwtkia4keqy9qx6zko9t8v49f,286825,m
3072023-rj73,policesquad,,2018-9-6 11:26:3,0:2:20,89rfodam7iowqkw2k9os01ebswcty1ua,286908,m
3072023-rj73,policesquad,,2018-9-6 11:26:3,0:2:20,89rfodam7iowqkw2k9os01ebswcty1ua,286909,m
3072023-rj73,policesquad,,2018-9-6 11:19:27,0:1:23,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:21:9,0:1:42,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:21:45,0:0:36,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:22:49,0:1:3,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:23:32,0:0:43,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:24:11,0:0:38,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:24:45,0:0:34,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:25:9,0:0:23,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-9-6 11:25:37,0:0:27,tx9xb730o48mwoib7hhigmudnxzagdtc,286893,m
3072023-rj73,policesquad,,2018-8-13 13:39:35,0:1:3,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:41:49,0:2:14,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:44:59,0:1:15,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:47:14,0:1:45,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:55:12,0:2:1,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:56:39,0:1:26,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:57:19,0:0:39,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:58:30,0:1:10,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:59:58,0:1:28,seaqagygz8uv0mlpl7ygepgyljm5m7ah,286807,m
3072023-rj73,policesquad,,2018-8-13 13:15:57,0:1:47,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:16:37,0:0:39,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:17:10,0:0:33,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:17:32,0:0:21,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:18:1,0:0:28,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:18:24,0:0:23,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-8-13 13:19:41,0:1:17,43t94leva71i1ps3inem4cgthaafh6kk,286811,m
3072023-rj73,policesquad,,2018-9-17 12:28:34,0:1:1,1i886a7fjnhzxjyyparimkfsldnzdeva,286811,m
3072023-rj73,policesquad,,2018-9-17 12:29:16,0:0:42,1i886a7fjnhzxjyyparimkfsldnzdeva,286811,m
3072023-rj73,policesquad,,2018-9-6 11:15:37,0:0:45,vo0rec5gu6rroge4o1ar9shw8drsjrq3,286914,m
3072023-rj73,policesquad,,2018-9-6 11:16:25,0:0:47,vo0rec5gu6rroge4o1ar9shw8drsjrq3,286914,m
3072023-rj73,policesquad,,2018-9-6 11:17:17,0:0:51,vo0rec5gu6rroge4o1ar9shw8drsjrq3,286914,m
3072023-rj73,policesquad,,2018-9-6 11:18:45,0:1:16,vo0rec5gu6rroge4o1ar9shw8drsjrq3,286914,m
3072023-rj73,policesquad,,2018-9-6 11:26:3,0:2:20,89rfodam7iowqkw2k9os01ebswcty1ua,286895,m
3072023-rj73,policesquad,,2018-9-17 13:25:24,0:2:30,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:26:10,0:0:44,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:27:15,0:1:4,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:28:38,0:1:23,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:33:10,0:2:24,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:35:22,0:1:56,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:35:58,0:0:36,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:38:5,0:2:6,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:42:28,0:0:32,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286870,m
3072023-rj73,policesquad,,2018-9-17 13:25:24,0:2:30,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:26:10,0:0:44,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:27:15,0:1:4,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:28:38,0:1:23,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:33:10,0:2:24,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:35:22,0:1:56,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:35:58,0:0:36,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
3072023-rj73,policesquad,,2018-9-17 13:38:5,0:2:6,z4l7cg9b73gk4203vn2dh9pwu6v9df22,286842,m
