school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
2031030-mz30,policesquad,,2018-10-24 22:08:18,0:2:16,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-24 22:09:48,0:1:29,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-24 22:11:40,0:1:51,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-24 22:20:19,0:3:9,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-24 22:24:31,0:1:54,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-18 12:12:09,0:1:41,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:16:00,0:3:51,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:16:59,0:0:58,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:20:06,0:3:7,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:25:31,0:3:45,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:29:50,0:0:55,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:31:19,0:1:29,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:32:53,0:1:33,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:39:36,0:6:43,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 12:40:15,0:0:39,5rfrqd53rima3s6a13txae6e3dlpp7pc,31722,m
2031030-mz30,policesquad,,2018-10-18 11:43:06,0:13:47,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 11:43:06,0:13:47,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
2031030-mz30,policesquad,,2018-10-18 11:45:37,0:2:30,io7g4zutw656wg7o32xtrh9ew65bti46,31735,m
